"V1.nome","V2.nome","V3.nome","V4.nome","V5.nome","V6.nome","V7.nome","V8.nome","V9.nome","V10.nome","origem.nome","origem","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Capela de Santana RS","Trajano de Moraes RJ","Pantano Grande RS","Conceição do Castelo ES","Leopoldo de Bulhões GO","Paranaíta MT","Carlinda MT","Teixeira Soares PR","Carmo da Cachoeira MG","Peixe TO","Fontoura Xavier RS",4308300,"4304689","3305901","4313953","3201704","5212303","5106299","5102793","4127007","3113909","1716604"
"Abadia dos Dourados MG","Roque Gonzales RS","Paverama RS","Paraíso do Sul RS","Aragoiânia GO","Pimenta MG","Pedro Osório RS","São Vicente do Sul RS","Bandeirantes MS","Inconfidentes MG","Formigueiro RS",4308409,"3100104","4316303","4314159","4314027","5201801","3150505","4314209","4319802","5001508","3130606"
"Arroio do Padre RS","Sede Nova RS","Água Comprida MG","Santa Margarida do Sul RS","Erval Grande RS","Caxambu do Sul SC","Maratá RS","Riozinho RS","Coqueiro Baixo RS","Campestre da Serra RS","Forquetinha RS",4308433,"4301073","4320230","3100708","4316972","4307203","4204103","4311791","4315750","4305835","4303673"
"Vila Maria RS","Quinze de Novembro RS","Rondinha RS","Colorado RS","Barão RS","Enéas Marques PR","Muçum RS","Dois Lajeados RS","Cotiporã RS","Capivari do Sul RS","Fortaleza dos Valos RS",4308458,"4323408","4315354","4316204","4305603","4301651","4107405","4312609","4306452","4305959","4304671"
"Ilhabela SP","Piraju SP","Rio das Pedras SP","Panambi RS","Mangaratiba RJ","Estrela RS","Iguaba Grande RJ","Mandaguari PR","Três de Maio RS","Ituverava SP","Frederico Westphalen RS",4308508,"3520400","3538808","3544004","4313904","3302601","4307807","3301876","4114203","4321808","3524105"
"Timbó SC","Igarapava SP","Louveira SP","Veranópolis RS","Gramado RS","Estrela RS","Lagoa Santa MG","Carlos Barbosa RS","Marau RS","Ibirubá RS","Garibaldi RS",4308607,"4218202","3520103","3527306","4322806","4309100","4307807","3137601","4304804","4311809","4310009"
"Braga RS","Santo Antônio do Aventureiro MG","Pirapó RS","Belmiro Braga MG","Mimoso de Goiás GO","Esmeralda RS","Alto Paraíso PR","Santana do Riacho MG","Coronel Xavier Chaves MG","Cristal do Sul RS","Garruchos RS",4308656,"4302600","3160009","4314555","3106101","5213053","4307401","4128625","3159001","3119708","4306072"
"Vale Real RS","Morro Reuter RS","Floraí PR","Aramina SP","Rodeio Bonito RS","Laurentino SC","Nova Esperança do Sul RS","Cândido Godói RS","Condor RS","Santa Clara do Sul RS","Gaurama RS",4308706,"4322541","4312476","4107801","3503000","4315909","4209508","4313037","4304309","4305702","4316758"
"São Vicente do Sul RS","Pimenta MG","Entre-Ijuís RS","Terra de Areia RS","Paverama RS","Guarda-Mor MG","Paraíso do Sul RS","Formigueiro RS","Pedro Osório RS","Balneário Pinhal RS","General Câmara RS",4308805,"4319802","3150505","4306932","4321436","4314159","3128600","4314027","4308409","4314209","4301636"
"Aspásia SP","Boa Vista do Incra RS","Lagoa Santa GO","Jupiá SC","Óleo SP","Águas Frias SC","Paial SC","Davinópolis GO","Mato Queimado RS","Fama MG","Gentil RS",4308854,"3503950","4302238","5212253","4209177","3533809","4200556","4211876","5206909","4312179","3125200"
"Ipuã SP","Sananduva RS","Pindorama SP","Santo Augusto RS","Chapadão do Sul MS","Feliz RS","Conchas SP","Bom Princípio RS","João Neiva ES","Ibirama SC","Getúlio Vargas RS",4308904,"3521309","4316600","3538105","4317806","5002951","4308102","3512308","4302352","3203130","4206900"
"Fundão ES","Paranapanema SP","Itapaci GO","Dores do Indaiá MG","Salto do Lontra PR","Terra Rica PR","Pacaembu SP","Altinópolis SP","Carambeí PR","Crissiumal RS","Giruá RS",4309001,"3202207","3535804","5210901","3123205","4123006","4127304","3534906","3501004","4104659","4306007"
"Paulo Lopes SC","Faxinal do Soturno RS","Timbé do Sul SC","Itanhangá MT","Águas Mornas SC","Ciríaco RS","Laranjal MG","Porangaba SP","Caibaté RS","Araújos MG","Glorinha RS",4309050,"4212304","4308003","4218103","5104542","4200606","4305504","3138005","3540507","4303301","3103900"
"Estrela RS","Osório RS","Flores da Cunha RS","Brumadinho MG","Videira SC","Louveira SP","Palotina PR","Serra Negra SP","Marau RS","Teutônia RS","Gramado RS",4309100,"4307807","4313508","4308201","3109006","4219309","3527306","4117909","3551603","4311809","4321451"
"São Patrício GO","Rolador RS","Senador José Bento MG","Porto Vera Cruz RS","Queluzito MG","São Bernardino SC","Boa Vista das Missões RS","Porto Mauá RS","Santo Afonso MT","Palmeira SC","Gramado dos Loureiros RS",4309126,"5220280","4315958","3165800","4315073","3153806","4215752","4302154","4315057","5107263","4212056"
"Lambari D'Oeste MT","Ibarama RS","Moeda MG","Herveiras RS","Rio Manso MG","Portelândia GO","Itacurubi RS","Amaral Ferrador RS","Lajedão BA","Cacaulândia RO","Gramado Xavier RS",4309159,"5105234","4309753","3142304","4309571","3155306","5218102","4310553","4300638","2918902","1100601"
"Colombo PR","Rio Grande RS","Foz do Iguaçu PR","Guarapuava PR","Viamão RS","Guarujá SP","São José dos Pinhais PR","Canoas RS","Várzea Grande MT","São Leopoldo RS","Gravataí RS",4309209,"4105805","4315602","4108304","4109401","4323002","3518701","4125506","4304606","5108402","4318705"
"Coronel Barros RS","Coqueiros do Sul RS","União da Serra RS","Presidente Castello Branco SC","Westfalia RS","Nova Candelária RS","Montauri RS","Bozano RS","Água Santa RS","Nova Roma do Sul RS","Guabiju RS",4309258,"4305871","4305850","4322350","4213906","4323770","4313011","4312351","4302584","4300059","4313359"
"Cambé PR","Ituiutaba MG","Itaperuna RJ","Guarapari ES","Caldas Novas GO","Ubá MG","Tangará da Serra MT","São Mateus ES","Telêmaco Borba PR","Araruama RJ","Guaíba RS",4309308,"4103701","3134202","3302205","3202405","5204508","3169901","5107958","3204906","4127106","3300209"
"Nova Prata RS","Veranópolis RS","Tapejara RS","Nova Mutum MT","Ibirubá RS","Três de Maio RS","Estrela RS","Não-Me-Toque RS","Igarapava SP","São Marcos RS","Guaporé RS",4309407,"4313300","4322806","4320909","5106224","4310009","4321808","4307807","4312658","3520103","4319000"
"Delfinópolis MG","Iacri SP","Bom Jesus do Norte ES","Barro Alto GO","Pratápolis MG","Bananal SP","Guaiçara SP","Lindóia SP","Campina das Missões RS","Dumont SP","Guarani das Missões RS",4309506,"3121209","3519204","3201100","5203203","3152907","3504909","3517208","3527009","4303707","3514601"
"Muçum RS","Humaitá RS","Itaara RS","Paraíso SP","Estação RS","Pareci Novo RS","Campinas do Sul RS","Ipira SC","Santo Inácio PR","Floraí PR","Harmonia RS",4309555,"4312609","4309704","4310538","3535705","4307559","4314035","4303806","4207601","4124509","4107801"
"Gramado Xavier RS","Bannach PA","Turuçu RS","Lambari D'Oeste MT","Nova Nazaré MT","São Valério do Sul RS","Sapucaia PA","Vargem SC","Amaral Ferrador RS","São Sebastião do Rio Preto MG","Herveiras RS",4309571,"4309159","1501253","4322327","5105234","5106174","4319737","1507755","4219150","4300638","3164803"
"Monte Aprazível SP","Sarandi RS","Ivoti RS","Macatuba SP","Itaú de Minas MG","São Marcos RS","Encantado RS","Arroio do Meio RS","Schroeder SC","Itapiranga SC","Horizontina RS",4309605,"3531407","4320107","4310801","3528007","3133758","4319000","4306809","4301008","4217402","4208401"
"Cacaulândia RO","Fernandes Pinheiro PR","Santa Rita do Pardo MS","Novo Horizonte do Sul MS","Santana do Jacaré MG","Faina GO","Piracema MG","Moeda MG","Canaã MG","Mata RS","Hulha Negra RS",4309654,"1100601","4107736","5007554","5006259","3158805","5207535","3150604","3142304","3111705","4312104"
"Ipira SC","Braúna SP","Guarujá do Sul SC","Harmonia RS","Santo Inácio PR","Rodeio Bonito RS","Nova Esperança do Sul RS","Santa Clara do Sul RS","Buritizal SP","Paraíso SP","Humaitá RS",4309704,"4207601","3507704","4206603","4309555","4124509","4315909","4313037","4316758","3508207","3535705"
"Portelândia GO","Rio Manso MG","Itacurubi RS","Novo Machado RS","Sapopema PR","Santana do Jacaré MG","Cacaulândia RO","Gramado Xavier RS","Capão Alto SC","Novo Horizonte do Sul MS","Ibarama RS",4309753,"5218102","3155306","4310553","4313425","4126207","3158805","1100601","4309159","4203253","5006259"
"Agronômica SC","Nova Itaberaba SC","Antônio Carlos SC","Aurora SC","Rio do Oeste SC","Ilópolis RS","Alto Feliz RS","Tiradentes MG","Putinga RS","Erval Velho SC","Ibiaçá RS",4309803,"4200309","4211454","4201208","4201901","4214607","4310306","4300570","3168804","4315206","4205209"
"Renascença PR","Ipê RS","Caibi SC","Balneário Gaivota SC","Tuparendi RS","São Martinho RS","Florestal MG","Jussara PR","Marcelino Ramos RS","Barão de Cotegipe RS","Ibiraiaras RS",4309902,"4121604","4310439","4203105","4202073","4322301","4319109","3126000","4113007","4311908","4301701"
"Rochedo MS","Turuçu RS","Carvalhos MG","Tavares RS","São Sebastião do Oeste MG","São José do Xingu MT","Gameleira de Goiás GO","Nova Brasilândia MT","Bonfim MG","Chuvisca RS","Ibirapuitã RS",4309951,"5007505","4322327","3114808","4321352","3164605","5107354","5208152","5106208","3108107","4305447"
"Não-Me-Toque RS","São Marcos RS","Nova Prata RS","Guaporé RS","Chapadão do Sul MS","Veranópolis RS","Encantado RS","Tapejara RS","Flores da Cunha RS","Sananduva RS","Ibirubá RS",4310009,"4312658","4319000","4313300","4309407","5002951","4322806","4306809","4320909","4308201","4316600"
"Ibiá MG","Coromandel MG","Conceição das Alagoas MG","Monte Sião MG","Maracaju MS","Taquara RS","Rio Brilhante MS","Jacutinga MG","Piracanjuba GO","Santo Antônio da Patrulha RS","Igrejinha RS",4310108,"3129509","3119302","3117306","3143401","5005400","4321204","5007208","3134905","5217104","4317608"
"Jaboticabal SP","Farroupilha RS","Santo Ângelo RS","Paulínia SP","Rio das Ostras RJ","Amparo SP","São Roque SP","Matão SP","Tupã SP","Itatiba SP","Ijuí RS",4310207,"3524303","4307906","4317509","3536505","3304524","3501905","3550605","3529302","3555000","3523404"
"Pirajuba MG","Nova Itaberaba SC","Erval Velho SC","Arabutã SC","Aurora SC","Dona Emma SC","Putinga RS","Alcinópolis MS","Xavantina SC","Botuverá SC","Ilópolis RS",4310306,"3150703","4211454","4205209","4201273","4201901","4205100","4315206","5000252","4219606","4202701"
"Ibirubá RS","Flores da Cunha RS","Igarapava SP","Não-Me-Toque RS","Caxambu MG","Jussara GO","Seara SC","Veranópolis RS","Garibaldi RS","Sananduva RS","Imbé RS",4310330,"4310009","4308201","3520103","4312658","3115508","5212204","4217501","4322806","4308607","4316600"
"Vista Alegre RS","Nova Alvorada RS","Nova Ramada RS","São Pedro da Serra RS","São Jorge RS","Cotiporã RS","Taquaruçu do Sul RS","Camargo RS","Quinze de Novembro RS","Bozano RS","Imigrante RS",4310363,"4323507","4312757","4313334","4319356","4318440","4305959","4321329","4303558","4315354","4302584"
"Tiradentes do Sul RS","Campo Alegre de Goiás GO","Machadinho RS","Água Doce SC","Vitorino PR","Porto dos Gaúchos MT","Ametista do Sul RS","Rio das Antas SC","Mariópolis PR","Vicentinópolis GO","Independência RS",4310405,"4321477","5204805","4311700","4200408","4128708","5106802","4300646","4214409","4115309","5222054"
"Olímpio Noronha MG","Dois Irmãos das Missões RS","Faxinalzinho RS","Mirador PR","Rio Doce MG","Frei Rogério SC","São Pedro das Missões RS","Reserva do Cabaçal MT","Nova América GO","Pilar de Goiás GO","Inhacorá RS",4310413,"3145505","4306429","4308052","4115903","3155009","4205555","4319364","5107156","5214705","5216908"
"Caibi SC","Ibiraiaras RS","Renascença PR","São Martinho RS","Marcelino Ramos RS","Miraguaí RS","Grão Pará SC","Guarujá do Sul SC","Nova Palma RS","Salvador do Sul RS","Ipê RS",4310439,"4203105","4309902","4121604","4319109","4311908","4312302","4206108","4206603","4313102","4316501"
"Vista Alegre do Prata RS","Três Arroios RS","Santo Antônio do Palma RS","Montauri RS","São Valentim do Sul RS","Santa Cruz da Conceição SP","Nova Bréscia RS","Fagundes Varela RS","Nova Candelária RS","Colinas RS","Ipiranga do Sul RS",4310462,"4323606","4321634","4317558","4312351","4319711","3546207","4313003","4307864","4313011","4305587"
"Nova Fátima PR","Nova Monte Verde MT","Guimarânia MG","Bonfinópolis GO","Dores de Campos MG","Santa Rita de Caldas MG","Erval Seco RS","São Domingos do Norte ES","Janiópolis PR","Morada Nova de Minas MG","Iraí RS",4310504,"4117008","5108956","3128907","5203559","3123007","3159209","4307302","3204658","4112207","3143500"
"Campinas do Sul RS","Estação RS","Águas de Santa Bárbara SP","Rondinha RS","Nova Erechim SC","Paraíso SP","Harmonia RS","Sertão RS","Boa Vista do Buricá RS","Picada Café RS","Itaara RS",4310538,"4303806","4307559","3500550","4316204","4211405","3535705","4309555","4320503","4302204","4314423"
"Portelândia GO","Capão Alto SC","Balbinos SP","Ibarama RS","Lagoa Bonita do Sul RS","São Brás do Suaçuí MG","Jaú do Tocantins TO","São José dos Ausentes RS","Cacique Doble RS","Rio Manso MG","Itacurubi RS",4310553,"5218102","4203253","3504701","4309753","4311239","3160900","1711506","4318622","4303202","3155306"
"Abreulândia TO","Gameleira de Goiás GO","Avelinópolis GO","Itati RS","Sério RS","Anitápolis SC","Jacuizinho RS","Figueirão MS","Floriano Peixoto RS","Senador Cortes MG","Itapuca RS",4310579,"1700251","5208152","5202809","4310652","4320453","4201109","4310876","5003900","4308250","3165602"
"Nova Venécia ES","Diamantina MG","Paiçandu PR","Piedade SP","Castelo ES","São Mateus do Sul PR","Alegre ES","Porangatu GO","Nanuque MG","Curitibanos SC","Itaqui RS",4310603,"3203908","3121605","4117503","3537800","3201407","4125605","3200201","5218003","3144300","4204806"
"Avelinópolis GO","Perolândia GO","Figueirão MS","Anitápolis SC","Senador Cortes MG","Quadra SP","Abreulândia TO","Quevedos RS","Gameleira de Goiás GO","São João da Mata MG","Itati RS",4310652,"5202809","5216452","5003900","4201109","3165602","3541653","1700251","4315321","5208152","3162302"
"Altair SP","Patrocínio do Muriaé MG","Angelina SC","Estrela Velha RS","Gouvelândia GO","Campo Bonito PR","Fortaleza de Minas MG","Varjão GO","Itaúba MT","Aurora do Tocantins TO","Itatiba do Sul RS",4310702,"3500907","3148202","4200903","4307815","5209150","4104055","3126307","5221908","5104559","1702703"
"Eugênio de Castro RS","Ponte Preta RS","Mato Queimado RS","Arapuá MG","Carlos Gomes RS","Alto Feliz RS","Leandro Ferreira MG","Pratinha MG","Rio Quente GO","Estrela Dalva MG","Ivorá RS",4310751,"4307831","4314787","4312179","3103801","4304853","4300570","3138302","3153004","5218789","3124609"
"Horizontina RS","Monte Aprazível SP","Itapiranga SC","Sarandi RS","Ceres GO","Tupi Paulista SP","Santa Fé do Sul SP","Itaú de Minas MG","Macatuba SP","Schroeder SC","Ivoti RS",4310801,"4309605","3531407","4208401","4320107","5205406","3555109","3546603","3133758","3528007","4217402"
"Colinas do Sul GO","Cariri do Tocantins TO","Santa Tereza de Goiás GO","Vila Nova do Sul RS","Novo Horizonte do Norte MT","Caseara TO","Trombas GO","Santo Hipólito MG","Taquaraçu de Minas MG","Divinópolis de Goiás GO","Jaboticaba RS",4310850,"5205521","1703867","5219605","4323457","5106273","1703909","5221452","3160603","3168309","5208301"
"Itapuca RS","Leoberto Leal SC","Abreulândia TO","Gameleira de Goiás GO","Itati RS","Itacurubi RS","Avelinópolis GO","Porteirão GO","São João da Mata MG","São Valério do Sul RS","Jacuizinho RS",4310876,"4310579","4209805","1700251","5208152","4310652","4310553","5202809","5218052","3162302","4319737"
"Munhoz de Melo PR","Virmond PR","Pedrinópolis MG","Murutinga do Sul SP","Pontão RS","Carvalhópolis MG","Chiapetta RS","Atalaia PR","Taquaral de Goiás GO","Iraceminha SC","Jacutinga RS",4310900,"4116307","4128658","3149200","3532108","4314779","3114709","4305405","4102208","5221007","4207759"
"Araquari SC","Conchal SP","Guarantã do Norte MT","Mateus Leme MG","Campo Magro PR","Laranjeiras do Sul PR","Morro Agudo SP","Itaí SP","Itaiópolis SC","Bela Vista MS","Jaguarão RS",4311007,"4201307","3512209","5104104","3140704","4104253","4113304","3531902","3521804","4208104","5002100"
"Santa Juliana MG","Rio Paranaíba MG","Canelinha SC","Sangão SC","Ronda Alta RS","Canápolis MG","Serra do Salitre MG","Palmares do Sul RS","Perdizes MG","Itapagipe MG","Jaguari RS",4311106,"3157708","3155504","4203709","4215455","4316105","3111804","3166808","4313656","3149804","3133402"
"Marilac MG","Passa Sete RS","Diamante do Sul PR","Jampruca MG","São Geraldo da Piedade MG","Caturité PB","Vermelho Novo MG","Calmon SC","Santa Rita do Itueto MG","Lajedão BA","Jaquirana RS",4311122,"3140100","4314068","4107124","3135076","3161601","2504355","3171154","4203154","3159506","2918902"
"Cerro Negro SC","São Geraldo do Baixio MG","Caiana MG","Piedade dos Gerais MG","Pedra do Anta MG","Simão Pereira MG","Joaquim Felício MG","Piau MG","Campanário MG","Campinaçu GO","Jari RS",4311130,"4204178","3161650","3110103","3150406","3148806","3167509","3136405","3150109","3110806","5204656"
"São José da Bela Vista SP","Guidoval MG","Aragoiânia GO","São Gonçalo do Pará MG","Piraúba MG","Roque Gonzales RS","São João do Sul SC","Mara Rosa GO","Vera MT","Carmo da Mata MG","Jóia RS",4311155,"3549508","3128808","5201801","3161809","3151305","4316303","4216404","5212808","5108501","3114006"
"Santa Teresa ES","Tupanciretã RS","Bela Vista de Goiás GO","Três Coroas RS","Lagoa Formosa MG","Santo Antônio do Monte MG","Capinópolis MG","Cássia MG","Luz MG","Diamantino MT","Júlio de Castilhos RS",4311205,"3204609","4322202","5203302","4321709","3137502","3160405","3112604","3115102","3138807","5103502"
