"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
4206405,4206306,4216255,4211702,4201604,3551603,4214003,"Presidente Getúlio SC","Guaraciaba SC","Guabiruba SC","São João do Oeste SC"
4205100,4303558,4310306,4210001,4315800,4219606,4214102,"Presidente Nereu SC","Dona Emma SC","Camargo RS","Ilópolis RS"
4202156,3506904,4205001,4304101,3552700,4218855,4214151,"Princesa SC","Belmonte SC","Bofete SP","Dionísio Cerqueira SC"
3507407,3202603,3557204,3153905,4215554,4111209,4214201,"Quilombo SC","Borborema SP","Iconha ES","Chavantes SP"
4211504,4210902,4206504,4213500,4307609,4219853,4214300,"Rancho Queimado SC","Nova Trento SC","Modelo SC","Guaramirim SC"
4200408,4218905,5205059,4300455,4128708,4209904,4214409,"Rio das Antas SC","Água Doce SC","Urubici SC","Castelândia GO"
4208609,4105904,5104526,5215801,3527504,4201802,4214508,"Rio do Campo SC","Jaborá SC","Colorado PR","Ipiranga do Norte MT"
4215109,4201208,4204756,4211504,4309803,4207106,4214607,"Rio do Oeste SC","Rodeio SC","Antônio Carlos SC","Cunhataí SC"
4203105,5213756,4319109,4322301,3508207,3526407,4214706,"Rio dos Cedros SC","Caibi SC","Montividiu GO","São Martinho RS"
3539301,4217204,4202909,4208302,3132404,3528502,4214805,"Rio do Sul SC","Pirassununga SP","São Miguel do Oeste SC","Brusque SC"
4304804,4321634,4308607,4310462,4323606,3547304,4214904,"Rio Fortuna SC","Carlos Barbosa RS","Três Arroios RS","Garibaldi RS"
3306107,4128005,4207809,3541604,4318903,1716505,4215000,"Rio Negrinho SC","Valença RJ","Ubiratã PR","Irani SC"
4123105,3128501,4312104,4323754,5107800,1720978,4215059,"Rio Rufino SC","Santa Amélia PR","Guarará MG","Mata RS"
4112405,4121802,3518107,5107248,4104709,3507753,4215075,"Riqueza SC","Japurá PR","Ribeirão Claro PR","Guarantã SP"
4214607,4201208,4204756,4211504,4207106,4206504,4215109,"Rodeio SC","Rio do Oeste SC","Antônio Carlos SC","Cunhataí SC"
4312625,5006002,4219200,5220504,5104559,5222054,4215208,"Romelândia SC","Muliterno RS","Nova Alvorada do Sul MS","Vidal Ramos SC"
3504602,4112108,4118451,3516903,3552304,3550100,4215307,"Salete SC","Bady Bassitt SP","Jandaia do Sul PR","Pato Bragado PR"
3141702,3127305,2204501,3305133,4116802,4128534,4215356,"Saltinho SC","Mesquita MG","Galiléia MG","Guadalupe PI"
4210035,4202859,4209201,4204509,3534302,4218608,4215406,"Salto Veloso SC","Luzerna SC","Braço do Trombudo SC","Lacerdópolis SC"
4302659,4314076,3166808,3100203,3111408,3119302,4215455,"Sangão SC","Brochier RS","Passo do Sobrado RS","Serra do Salitre MG"
4109203,5215702,5212907,5108055,5206800,4322186,4215505,"Santa Cecília SC","Guaraci PR","Palmeiras de Goiás GO","Marzagão GO"
4103800,4214201,3153905,3507407,3202603,4110409,4215554,"Santa Helena SC","Cambira PR","Quilombo SC","Raposos MG"
3540101,3512001,3512704,3541208,4314423,3527405,4215604,"Santa Rosa de Lima SC","Pongaí SP","Colina SP","Corumbataí SP"
5213707,4204558,5206404,4118907,4112801,4126272,4215653,"Santa Rosa do Sul SC","Montes Claros de Goiás GO","Correia Pinto SC","Crixás GO"
5204003,1716703,3200359,3168002,5103908,5221577,4215679,"Santa Terezinha SC","Cabeceiras GO","Colméia TO","Alto Rio Novo ES"
4123824,3302056,4128500,3148202,4125753,4120903,4215687,"Santa Terezinha do Progresso SC","Santa Lúcia PR","Italva RJ","Wenceslau Braz PR"
4105300,4126405,4117222,3503703,3527504,4113502,4215695,"Santiago do Sul SC","Céu Azul PR","Sertaneja PR","Nova Santa Rosa PR"
4210506,4212908,3500402,4213609,4209201,4202800,4215703,"Santo Amaro da Imperatriz SC","Maravilha SC","Pinhalzinho SC","Águas da Prata SP"
3138708,5209804,3102308,3107505,1715754,5103908,4215752,"São Bernardino SC","Luminárias MG","Hidrolina GO","Alvinópolis MG"
3527108,3503901,3554805,3530805,4207502,3138203,4215802,"São Bento do Sul SC","Lins SP","Arujá SP","Tremembé SP"
3553302,3517109,4217709,4320800,3149200,4304309,4215901,"São Bonifácio SC","Tambaú SP","Glicério SP","Sombrio SC"
4117909,3551603,3528007,3511300,4216107,4306809,4216008,"São Carlos SC","Palotina PR","Serra Negra SP","Macatuba SP"
3305901,5205208,4321832,4211892,1400308,3161205,4216057,"São Cristovão do Sul SC","Trajano de Moraes RJ","Caturaí GO","Três Forquilhas RS"
4306809,4319000,4126355,3512407,4216008,4219309,4216107,"São Domingos SC","Encantado RS","São Marcos RS","Serranópolis do Iguaçu PR"
3531308,4201406,4321907,4117107,3513108,4206702,4216206,"São Francisco do Sul SC","Monte Alto SP","Araranguá SC","Três Passos RS"
4211702,3551603,4217808,4218004,4212809,4214003,4216255,"São João do Oeste SC","Orleans SC","Serra Negra SP","Taió SC"
4212502,4218806,4201703,3105103,4300703,5221601,4216305,"São João Batista SC","Penha SC","Turvo SC","Ascurra SC"
3537503,3133105,3162948,3165537,4202206,4314308,4216354,"São João do Itaperiú SC","Pereiras SP","Itanhandu MG","São José da Barra MG"
5218706,3203106,5212808,3556354,5201603,3122900,4216404,"São João do Sul SC","Rianápolis GO","Jerônimo Monteiro ES","Mara Rosa GO"
5002001,5106802,4321477,4106209,5200134,3157005,4216503,"São Joaquim SC","Batayporã MS","Porto dos Gaúchos MT","Tiradentes do Sul RS"
3501608,3503208,4208203,3548906,4204202,3554102,4216602,"São José SC","Americana SP","Araraquara SP","Itajaí SC"
4310439,3300233,5107875,4212106,4121604,4214706,4216701,"São José do Cedro SC","Ipê RS","Armação dos Búzios RJ","Sapezal MT"
3168408,3145851,3100401,4124707,3167608,3123304,4216800,"São José do Cerrito SC","Tarumirim MG","Oratórios MG","Acaiaca MG"
4118451,3552304,3504602,4204707,4215307,4112108,4216909,"São Lourenço do Oeste SC","Pato Bragado PR","Sud Mennucci SP","Bady Bassitt SP"
3532603,4320909,4321808,4320503,4302204,5102678,4217006,"São Ludgero SC","Nhandeara SP","Tapejara RS","Três de Maio RS"
5207402,4302352,5205471,3508207,4118006,4301651,4217105,"São Martinho SC","Edéia GO","Bom Princípio RS","Chapadão do Céu GO"
4205357,4212700,3532009,4104501,1100189,5106257,4217154,"São Miguel da Boa Vista SC","Flor do Sertão SC","Petrolândia SC","Morungaba SP"
4208302,3539301,4214805,4210035,3528502,4204301,4217204,"São Miguel do Oeste SC","Itapema SC","Pirassununga SP","Rio do Sul SC"
4318440,4305009,4206108,3538600,4323507,4206900,4217253,"São Pedro de Alcântara SC","São Jorge RS","Catuípe RS","Grão Pará SC"
3540101,3547700,3549300,4316477,3512001,4215604,4217303,"Saudades SC","Pongaí SP","Santo Anastácio SP","São João do Pau D'Alho SP"
4209458,4321907,4301008,4313466,4107207,4210407,4217402,"Schroeder SC","Lajeado Grande SC","Três Passos RS","Arroio do Meio RS"
4314001,3519055,3546207,4310462,4300901,4201604,4217501,"Seara SC","Paraí RS","Holambra SP","Santa Cruz da Conceição SP"
4218608,4219002,4217600,4208005,4202859,4209201,4217550,"Serra Alta SC","Trombudo Central SC","Urussanga SC","Siderópolis SC"
4208005,4201505,4217550,4218608,4219002,4210506,4217600,"Siderópolis SC","Itá SC","Armazém SC","Serra Alta SC"
3553302,4320800,3514106,4215901,5213806,3133402,4217709,"Sombrio SC","Tambaú SP","Soledade RS","Dois Córregos SP"
4102604,5212105,4321402,4312708,4314498,4113304,4217758,"Sul Brasil SC","Barracão PR","Joviânia GO","Tenente Portela RS"
4307500,4218004,4216255,4219853,4212601,4213500,4217808,"Taió SC","Espumoso RS","Tijucas SC","São João do Oeste SC"
4201273,4201901,3114550,4300703,4218806,5005400,4217907,"Tangará SC","Arabutã SC","Aurora SC","Carneirinho MG"
3509452,4125456,4121109,3521507,3117900,3524204,4217956,"Tigrinhos SC","Campina do Monte Alegre SP","São José das Palmeiras PR","Quinta do Sol PR"
3163706,3145901,4212809,4217808,4208450,4211702,4218004,"Tijucas SC","São Lourenço MG","Ouro Branco MG","Balneário Piçarras SC"
4305504,4313375,4213708,4200606,3133402,4303301,4218103,"Timbé do Sul SC","Ciríaco RS","Nova Santa Rita RS","Pouso Redondo SC"
3137601,4308607,4323606,4310462,3527306,4300901,4218202,"Timbó SC","Lagoa Santa MG","Garibaldi RS","Vista Alegre do Prata RS"
3542305,5204607,3141702,3543501,3155009,1713304,4218251,"Timbó Grande SC","Redenção da Serra SP","Campestre de Goiás GO","Mesquita MG"
5104203,3157203,3103751,4112959,4110052,3200805,4218301,"Três Barras SC","Guiratinga MT","Santa Bárbara MG","Araporã MG"
4202800,3500402,4201505,4208005,4217600,4210100,4218350,"Treviso SC","Braço do Norte SC","Águas da Prata SP","Armazém SC"
4314787,3143401,4300570,3111804,3102605,4310751,4218400,"Treze de Maio SC","Ponte Preta RS","Monte Sião MG","Alto Feliz RS"
3546207,3519055,4310462,4217501,4308607,4321634,4218509,"Treze Tílias SC","Santa Cruz da Conceição SP","Holambra SP","Ipiranga do Sul RS"
4217550,4202859,4219002,4217600,4209201,4208005,4218608,"Trombudo Central SC","Serra Alta SC","Braço do Trombudo SC","Urussanga SC"
3507506,3549102,3536505,4208906,3557105,4204301,4218707,"Tubarão SC","Botucatu SP","São João da Boa Vista SP","Paulínia SP"
5215504,3556602,4213104,3535200,4322558,3502507,4218756,"Tunápolis SC","Ouvidor GO","Vera Cruz SP","Piratuba SC"
4300703,4201703,4216305,4209854,4212502,3105103,4218806,"Turvo SC","Anta Gorda RS","Ascurra SC","São João Batista SC"
4128807,3506904,4208955,4214151,4205001,4202156,4218855,"União do Oeste SC","Xambrê PR","Bofete SP","Jardinópolis SC"
4214409,4200408,4318408,4300455,5205059,5200134,4218905,"Urubici SC","Rio das Antas SC","Água Doce SC","São Jerônimo RS"
1707009,3203353,3510302,3113206,5221700,5208400,4218954,"Urupema SC","Dianópolis TO","Marilândia ES","Capela do Alto SP"
4217550,4218608,4217600,4208005,3511300,3145901,4219002,"Urussanga SC","Serra Alta SC","Trombudo Central SC","Siderópolis SC"
5107743,4124608,3128600,5108600,4316006,4315503,4219101,"Vargeão SC","Santa Cruz do Xingu MT","São Carlos do Ivaí PR","Guarda-Mor MG"
4122156,1711902,3148608,1712504,1101807,3159407,4219150,"Vargem SC","Rio Bonito do Iguaçu PR","Lagoa da Confusão TO","Peçanha MG"
3517802,3540408,4117255,5103361,3303955,4105607,4219176,"Vargem Bonita SC","Guaraçaí SP","Populina SP","Nova Prata do Iguaçu PR"
4115309,5001003,4313490,5207352,5103056,4123402,4219200,"Vidal Ramos SC","Mariópolis PR","Aparecida do Taboado MS","Novo Barreiro RS"
4319000,4307807,4216107,4306809,4309100,4307864,4219309,"Videira SC","São Marcos RS","Estrela RS","São Domingos SC"
4109302,3164308,3145109,4201109,3140506,5207253,4219358,"Vitor Meireles SC","Guaraniaçu PR","São Roque de Minas MG","Nova Resende MG"
3116209,4315206,4311106,3157708,4313607,3117306,4219408,"Witmarsum SC","Chiador MG","Putinga RS","Jaguari RS"
3133758,3537107,3531308,4301008,3507001,3502903,4219507,"Xanxerê SC","Itaú de Minas MG","Pedreira SP","Monte Alto SP"
4205100,4302584,4317251,4300554,3109006,4214102,4219606,"Xavantina SC","Dona Emma SC","Bozano RS","Santa Tereza RS"
3530102,4203907,3505203,4205704,4212809,4206009,4219705,"Xaxim SC","Mirandópolis SP","Capinzal SC","Bariri SP"
4210902,4213500,4212601,4217808,4307500,4307609,4219853,"Zortéa SC","Modelo SC","Porto Belo SC","Peritiba SC"
3168903,4313391,5001508,5004403,4318200,3128402,4300034,"Aceguá RS","Tiros MG","Novo Cabrais RS","Bandeirantes MS"
4309258,4305850,4310330,4313359,4305871,4322350,4300059,"Água Santa RS","Guabiju RS","Coqueiros do Sul RS","Imbé RS"
4312054,3152808,4307104,4211256,3120201,4323358,4300109,"Agudo RS","Marques de Souza RS","Prata MG","Herval RS"
3521309,4308102,5002951,4312385,4318606,4311643,4300208,"Ajuricaba RS","Ipuã SP","Feliz RS","Chapadão do Sul MS"
5007406,3109501,3128402,3112406,3168200,3140506,4300307,"Alecrim RS","Rio Verde de Mato Grosso MS","Cabo Verde MG","Guarani MG"
3306107,3526704,5208004,3170404,3169307,3541604,4300406,"Alegrete RS","Valença RJ","Leme SP","Formosa GO"
4301404,4200408,4303400,4105706,4214409,4310405,4300455,"Alegria RS","Arvorezinha RS","Água Doce SC","Caiçara RS"
4211207,3507704,5219001,4120804,3302908,4120002,4300471,"Almirante Tamandaré do Sul RS","Morro da Fumaça SC","Braúna SP","Sanclerlândia GO"
3156304,4311239,5203807,4105102,4307815,5007935,4300505,"Alpestre RS","Rodeiro MG","Lagoa Bonita do Sul RS","Britânia GO"
4201950,4210555,5212600,3109006,4317251,4209854,4300554,"Alto Alegre RS","Balneário Arroio do Silva SC","Marema SC","Mairipotaba GO"
4207106,3168804,4218400,4304853,4311304,3143401,4300570,"Alto Feliz RS","Ilhota SC","Tiradentes MG","Treze de Maio SC"
4323002,4119509,3157807,3145208,4314050,3111200,4300604,"Alvorada RS","Viamão RS","Piraquara PR","Santa Luzia MG"
1100403,2615409,4125100,3164803,4318507,1505437,4300638,"Amaral Ferrador RS","Alto Paraíso RO","Toritama PE","São João do Triunfo PR"
3202900,3506706,3551405,4104055,5002001,5005681,4300646,"Ametista do Sul RS","Itarana ES","Boa Esperança do Sul SP","Serra Azul SP"
4322251,4312302,4309902,4311205,4306205,4311908,4300661,"André da Rocha RS","Tupandi RS","Miraguaí RS","Ibiraiaras RS"
4218806,4201703,4209854,4216305,5212253,3105103,4300703,"Anta Gorda RS","Turvo SC","Ascurra SC","Lindóia do Sul SC"
4305603,4306452,4308458,4323705,5106224,4318051,4300802,"Antônio Prado RS","Colorado RS","Dois Lajeados RS","Fortaleza dos Valos RS"
5210802,4315313,3132206,4108908,4313060,4321436,4300851,"Arambaré RS","Itajá GO","Quatro Irmãos RS","Itaguara MG"
4124608,3541653,4306932,3139805,5107743,4219101,4300877,"Araricá RS","São Carlos do Ivaí PR","Quadra SP","Entre-Ijuís RS"
4312351,4317558,4310009,4309100,4312658,4314001,4300901,"Aratiba RS","Montauri RS","Santo Antônio do Palma RS","Ibirubá RS"
4321907,4210407,4209458,4217402,3531308,3537107,4301008,"Arroio do Meio RS","Três Passos RS","Maracajá SC","Lajeado Grande SC"
3519402,4316758,4322707,4124509,3506805,4308904,4301057,"Arroio do Sal RS","Ibirá SP","Santa Clara do Sul RS","Vera Cruz RS"
3135704,5211305,3100708,4312054,4308433,3131505,4301073,"Arroio do Padre RS","Jequitibá MG","Itarumã GO","Água Comprida MG"
5205901,5002100,4312708,5200506,5100409,4108908,4301107,"Arroio dos Ratos RS","Corumbaíba GO","Bela Vista MS","Nonoai RS"
3123502,5207501,3203346,3110905,4120333,3151602,4301206,"Arroio do Tigre RS","Douradoquara MG","Estrela do Norte GO","Marechal Floriano ES"
5103106,4114302,4320263,4303202,3305158,3113909,4301305,"Arroio Grande RS","Cocalinho MT","Mandirituba PR","Segredo RS"
4300455,4310405,4303400,4105706,4321477,4200408,4301404,"Arvorezinha RS","Alegria RS","Independência RS","Caiçara RS"
4312906,4110953,3115508,4302584,4305009,4323770,4301503,"Augusto Pestana RS","Nova Bassano RS","Itaipulândia PR","Caxambu MG"
4312443,4306734,3149705,4126603,4311627,4207403,4301552,"Áurea RS","Morrinhos do Sul RS","Doutor Maurício Cardoso RS","Perdigão MG"
4101804,5008305,4303004,3134202,3143906,4101408,4301602,"Bagé RS","Araucária PR","Três Lagoas MS","Cachoeira do Sul RS"
4202503,4303608,5107065,4207908,5002308,3548005,4301636,"Balneário Pinhal RS","Bom Jardim da Serra SC","Cambará do Sul RS","Querência MT"
4312674,4107405,4312609,4313102,4305959,4316600,4301651,"Barão RS","Nicolau Vergueiro RS","Enéas Marques PR","Muçum RS"
3112604,4322251,4202701,4300661,3115003,4312138,4301701,"Barão de Cotegipe RS","Capinópolis MG","Tupandi RS","Botuverá SC"
3122009,4305447,3125903,5103254,5103379,4117305,4301750,"Barão do Triunfo RS","Divino MG","Chuvisca RS","Ferros MG"
4303673,4307831,3138302,4314050,4312617,4319604,4301800,"Barracão RS","Campestre da Serra RS","Eugênio de Castro RS","Leandro Ferreira MG"
1716505,4120200,4303707,5221809,3154705,3521150,4301859,"Barra do Guarita RS","Pedro Afonso TO","Porto Rico PR","Campina das Missões RS"
3169109,4305900,1100908,3119005,4108700,4111308,4301875,"Barra do Quaraí RS","Toledo MG","Coronel Bicaco RS","Castanheiras RO"
3146404,1100098,4310652,5106240,5106307,3541653,4301909,"Barra do Ribeiro RS","Paineiras MG","Espigão D'Oeste RO","Itati RS"
4302378,3533106,3543808,3532108,4309001,3500204,4301925,"Barra do Rio Azul RS","Bom Progresso RS","Nova Guataporanga SP","Rinópolis SP"
3539905,3550902,4217303,4321907,4117107,3524907,4301958,"Barra Funda RS","Poloni SP","São Simão SP","Saudades SC"
4126207,4309753,4203253,4310553,2414209,3155306,4302006,"Barros Cassal RS","Sapopema PR","Ibarama RS","Capão Alto SC"
3136553,1101450,3110202,1708304,3106804,1718865,4302055,"Benjamin Constant do Sul RS","José Raydan MG","Parecis RO","Cajuri MG"
4311403,3523404,4316808,3304524,4307005,3504107,4302105,"Bento Gonçalves RS","Lajeado RS","Itatiba SP","Santa Cruz do Sul RS"
3117405,3119708,4307401,3130507,3137403,4102752,4302154,"Boa Vista das Missões RS","Conceição de Ipanema MG","Coronel Xavier Chaves MG","Esmeralda RS"
4321808,4312955,4320909,3545605,4217006,3504800,4302204,"Boa Vista do Buricá RS","Três de Maio RS","Nova Boa Vista RS","Tapejara RS"
3117603,3133006,3116407,3129707,3114501,3158300,4302220,"Boa Vista do Cadeado RS","Conceição do Pará MG","Itamonte MG","Claraval MG"
3108305,3515400,3152907,4308854,3554953,3165537,4302238,"Boa Vista do Incra RS","Borda da Mata MG","Fartura SP","Pratápolis MG"
4322855,4322350,4110953,4315800,4306759,4315131,4302253,"Boa Vista do Sul RS","Vespasiano Correa RS","União da Serra RS","Itaipulândia PR"
1700251,3164308,5208152,3204559,4201109,3141603,4302303,"Bom Jesus RS","Abreulândia TO","São Roque de Minas MG","Gameleira de Goiás GO"
3535705,5205471,3532603,4115705,4312609,4309555,4302352,"Bom Princípio RS","Paraíso SP","Chapadão do Céu GO","Nhandeara SP"
4301925,3535101,3543808,3533106,3137106,4213807,4302378,"Bom Progresso RS","Barra do Rio Azul RS","Palmares Paulista SP","Rinópolis SP"
3144102,3503000,4312476,4204400,4320701,4200556,4302402,"Bom Retiro do Sul RS","Muzambinho MG","Aramina SP","Morro Reuter RS"
4308078,4321626,3100203,5002308,4207908,3111002,4302451,"Boqueirão do Leão RS","Fazenda Vilanova RS","Travesseiro RS","Abaeté MG"
3202256,3203353,4213351,1707652,4112900,5212006,4302501,"Bossoroca RS","Governador Lindenberg ES","Marilândia ES","Ponte Alta do Norte SC"
4312906,4317251,3115508,4301503,4219606,4306403,4302584,"Bozano RS","Nova Bassano RS","Santa Tereza RS","Caxambu MG"
3551801,4212056,3166907,3133709,3128105,4308656,4302600,"Braga RS","Sete Barras SP","Palmeira SC","Serrania MG"
4314076,4215455,3166808,3100203,4302451,3111408,4302659,"Brochier RS","Passo do Sobrado RS","Sangão SC","Serra do Salitre MG"
3117108,4316303,3164407,5101902,4315701,4313391,4302709,"Butiá RS","Conceição da Aparecida MG","Roque Gonzales RS","São Sebastião da Bela Vista MG"
3107109,3129707,3133006,3114501,3110707,3172004,4302808,"Caçapava do Sul RS","Boa Esperança MG","Ibiraci MG","Itamonte MG"
4108007,4123907,3518909,4124020,3204955,5220264,4302907,"Cacequi RS","Florestópolis PR","Santa Mariana PR","Guzolândia SP"
3169307,3143906,4101804,4301602,5008305,4207007,4303004,"Cachoeira do Sul RS","Três Corações MG","Muriaé MG","Araucária PR"
4211900,3551702,3133808,4118204,3148004,4104204,4303103,"Cachoeirinha RS","Palhoça SC","Sertãozinho SP","Itaúna MG"
4320263,5103106,4210050,4301305,1711506,4308300,4303202,"Cacique Doble RS","Segredo RS","Cocalinho MT","Macieira SC"
4307054,4209177,3140803,5206909,3508702,4218103,4303301,"Caibaté RS","Ernestina RS","Jupiá SC","Matias Barbosa MG"
4128708,4200408,4300455,4301404,4105706,5205059,4303400,"Caiçara RS","Vitorino PR","Água Doce SC","Alegria RS"
4318309,5206206,5210109,4125704,4301404,5105622,4303509,"Camaquã RS","São Gabriel RS","Cristalina GO","Ipameri GO"
4315800,4214102,5007695,3538600,4217253,4205100,4303558,"Camargo RS","Roca Sales RS","Presidente Nereu SC","São Gabriel do Oeste MS"
4301636,4202503,5107065,5100409,3132206,3149705,4303608,"Cambará do Sul RS","Balneário Pinhal RS","Bom Jardim da Serra SC","Querência MT"
