"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
2105948,2304806,1703891,2112233,2516706,2803302,2201556,"Bela Vista do Piauí PI","Lago dos Rodrigues MA","Granjeiro CE","Carrasco Bonito TO"
2702702,2110658,2415008,2901809,2923357,2705200,2201572,"Belém do Piauí PI","Feliz Deserto AL","São Domingos do Azeitão MA","Vila Flor RN"
2612000,2932309,2912608,4123857,2409704,2933059,2201606,"Beneditinos PI","Sairé PE","Ubatã BA","Ibiquera BA"
2933406,2802601,2504702,2801108,2415008,2900603,2201705,"Bertolínia PI","Wagner BA","Gracho Cardoso SE","Congo PB"
1200393,2600302,2921450,2103174,2509206,2507200,2201739,"Betânia do Piauí PI","Porto Walter AC","Agrestina PE","Mirante BA"
2602704,2508554,2205532,2516151,2512002,2409332,2201770,"Boa Hora PI","Buenos Aires PE","Logradouro PB","Jurema PI"
2411809,2210805,2801504,2201705,2406205,2512788,2201804,"Bocaina PI","São Fernando RN","Simplício Mendes PI","Carmópolis SE"
4307815,3148202,4310702,3304409,4202081,4215208,2201903,"Bom Jesus PI","Estrela Velha RS","Patrocínio do Muriaé MG","Itatiba do Sul RS"
3115458,2925709,3145877,2503506,2606507,2514800,2201919,"Bom Princípio do Piauí PI","Catuji MG","Presidente Jânio Quadros BA","Orizânia MG"
2507309,2401503,2702801,2505204,2609204,2614857,2201929,"Bonfim do Piauí PI","Jacaraú PB","Barcelona RN","Flexeiras AL"
2408805,2701357,3125606,2210953,2409803,2703601,2201945,"Boqueirão do Piauí PI","Parazinho RN","Campestre AL","Felisburgo MG"
3118106,2902302,2702207,1505551,2904704,2901957,2201960,"Brasileira PI","Congonhas do Norte MG","Aratuípe BA","Coqueiro Seco AL"
2932101,2708303,2705705,2605806,2608602,2202083,2201988,"Brejo do Piauí PI","Ubaíra BA","São José da Laje AL","Olho D'Água das Flores AL"
2408953,2921609,2926806,2202554,2900355,2612455,2202000,"Buriti dos Lopes PI","Rio do Fogo RN","Morpará BA","Rio do Antônio BA"
2910107,2207504,2207603,2106672,2410405,1301159,2202026,"Buriti dos Montes PI","Dom Basílio BA","Palmeirais PI","Parnaguá PI"
2924504,2904308,2203453,2201002,2206605,1200385,2202059,"Cabeceiras do Piauí PI","Pindaí BA","Brejões BA","Dom Inocêncio PI"
2411403,2208700,2410900,2207777,2931103,2411502,2202075,"Cajazeiras do Piauí PI","Santana do Matos RN","Redenção do Gurguéia PI","Riachuelo RN"
2932101,2923605,2201988,2207801,2612307,2109502,2202083,"Cajueiro da Praia PI","Ubaíra BA","Paramirim BA","Brejo do Piauí PI"
2616183,2211704,2501534,2413300,2509396,2200509,2202091,"Caldeirão Grande do Piauí PI","Vertente do Lério PE","Wall Ferraz PI","Baraúna PB"
2504900,2806206,3108255,3136579,2802403,1502004,2202109,"Campinas do Piauí PI","Cruz do Espírito Santo PB","Salgado SE","Bonito de Minas MG"
2918753,2505501,2703205,2931004,2208106,2708105,2202117,"Campo Alegre do Fidalgo PI","Lagoa Real BA","Vista Serrana PB","Igreja Nova AL"
2704807,2406106,2927606,2910859,2100550,2610301,2202133,"Campo Grande do Piauí PI","Maribondo AL","Jucurutu RN","Santa Brígida BA"
2500601,2510402,2207504,2703759,2923050,2900207,2202174,"Campo Largo do Piauí PI","Alhandra PB","Olho D'Água PB","Palmeirais PI"
2108603,2606200,2306405,2302503,2109601,2108504,2202208,"Campo Maior PI","Pinheiro MA","Goiana PE","Itapipoca CE"
3142254,2313708,2102705,1506401,2405306,2108454,2202251,"Canavieira PI","Miravânia MG","Umari CE","Cantanhede MA"
2915106,2616506,2916302,2505238,2509008,2508604,2202307,"Canto do Buriti PI","Itagi BA","Xexéu PE","Itapebi BA"
2514552,2406601,2911402,2911501,2513109,2612554,2202406,"Capitão de Campos PI","São José de Princesa PB","Lagoa Salgada RN","Glória BA"
1200427,2923035,2508505,2105906,2802700,2106375,2202455,"Capitão Gervásio Oliveira PI","Rodrigues Alves AC","Novo Horizonte BA","Livramento PB"
1303205,1501600,3143153,2910008,2702504,2703106,2202505,"Caracol PI","Novo Airão AM","Bonito PA","Monte Formoso MG"
1300029,2908705,2924207,3162450,1400704,2802403,2202539,"Caraúbas do Piauí PI","Alvarães AM","Condeúba BA","Pedro Alexandre BA"
2926806,2512036,2202737,2209856,2104602,2900355,2202554,"Caridade do Piauí PI","Rio do Antônio BA","Poço Dantas PB","Coivaras PI"
2406304,2505006,2702553,2700102,2701704,2205151,2202604,"Castelo do Piauí PI","Lagoa de Pedras RN","Cubati PB","Estrela de Alagoas AL"
2203503,2612307,2923605,2109502,2902302,2202083,2202653,"Caxingó PI","Elesbão Veloso PI","Saloá PE","Paramirim BA"
2916500,2708303,2912707,2932101,2917300,1304260,2202703,"Cocal PI","Itapicuru BA","São José da Laje AL","Ibirapitanga BA"
2912608,2502409,2933059,3146206,2515906,3113008,2202711,"Cocal de Telha PI","Ibiquera BA","Bonito de Santa Fé PB","Várzea da Roça BA"
1200435,2913457,2705804,1503044,2912905,1501105,2202729,"Cocal dos Alves PI","Santa Rosa do Purus AC","Igrapiúna BA","Olho D'Água do Casado AL"
2202554,2616001,2208551,2926806,2209856,2104602,2202737,"Coivaras PI","Caridade do Piauí PI","Venturosa PE","Porto Alegre do Piauí PI"
3115474,2411908,3166204,2504108,2929057,2510501,2202752,"Colônia do Gurguéia PI","Catuti MG","São Francisco do Oeste RN","Senhora dos Remédios MG"
2209005,2514305,2412906,2703502,2411601,2207850,2202778,"Colônia do Piauí PI","Rio Grande do Piauí PI","São José de Caiana PB","São Tomé RN"
2510303,2925931,1400209,2104701,2404309,2926707,2202802,"Conceição do Canindé PI","Nova Palmeira PB","Quixabeira BA","Caracaraí RR"
2914307,2920403,2921609,2408953,2916203,2704609,2202851,"Coronel José Dias PI","Iramaia BA","Manoel Vitorino BA","Morpará BA"
2207108,2933455,2410702,2402907,2407500,2921054,2202901,"Corrente PI","Olho D'Água do Piauí PI","Wanderley BA","Riacho da Cruz RN"
2922250,2802809,2410801,2210508,1304401,2208858,2203008,"Cristalândia do Piauí PI","Muquém de São Francisco BA","Indiaroba SE","Riacho de Santana RN"
2205102,2508307,2932507,2917102,2210201,2616209,2203107,"Cristino Castro PI","Itaueira PI","Lagoa Seca PB","Una BA"
1715259,2206704,2517001,2403756,2311355,2105203,2203206,"Curimatá PI","Novo Jardim TO","Nazaré do Piauí PI","Umbuzeiro PB"
2925253,2406502,2919058,2205359,2905503,2918803,2203230,"Currais PI","Ponto Novo BA","Lagoa Nova RN","Lajedo do Tabocal BA"
2513505,2516151,2208601,2802205,2902658,2902609,2203255,"Curralinhos PI","Santana de Mangueira PB","Sossêgo PB","Prata do Piauí PI"
2203800,2804607,2917409,2601300,2102754,2504702,2203271,"Curral Novo do Piauí PI","Flores do Piauí PI","Nossa Senhora das Dores SE","Jacaraci BA"
1600808,2919058,2506608,3140605,2205904,2514701,2203305,"Demerval Lobão PI","Vitória do Jari AP","Lajedo do Tabocal BA","Ibiara PB"
2401859,1501758,2609204,2707800,2603504,2401503,2203354,"Dirceu Arcoverde PI","Caiçara do Norte RN","Brejo Grande do Araguaia PA","Maraial PE"
2516102,3132701,2200905,2510204,2806800,2200301,2203404,"Dom Expedito Lopes PI","Soledade PB","Itambacuri MG","Aroazes PI"
2611408,2508406,2902252,1200054,3137007,2203859,2203420,"Domingos Mourão PI","Primavera PE","Lastro PB","Arataca BA"
2904308,2201002,2202059,2902658,2924504,2206605,2203453,"Dom Inocêncio PI","Brejões BA","Arraial PI","Cabeceiras do Piauí PI"
2202653,2923605,2902302,2109502,2403509,2612307,2203503,"Elesbão Veloso PI","Caxingó PI","Paramirim BA","Aratuípe BA"
1701309,2404507,2922409,1702158,2616209,2922755,2203602,"Eliseu Martins PI","Aragominas TO","Guamaré RN","Mutuípe BA"
2106607,2112100,2614204,2709400,2906808,2201051,2203701,"Esperantina PI","Matões MA","Timbiras MA","Sirinhaém PE"
2102606,2311959,2209906,2911303,2908903,2501575,2203750,"Fartura do Piauí PI","Cândido Mendes MA","Salitre CE","São João da Serra PI"
2203271,2804607,2102754,2917409,2800704,2504702,2203800,"Flores do Piauí PI","Curral Novo do Piauí PI","Nossa Senhora das Dores SE","Capinzal do Norte MA"
2208502,2411601,2512721,1300904,1718501,2931053,2203859,"Floresta do Piauí PI","Porto PI","São Bento do Norte RN","Pedro Régis PB"
3522406,3305554,3523206,3302809,3303609,3509205,2203909,"Floriano PI","Itapeva SP","Seropédica RJ","Itararé SP"
2405405,2107001,2509404,2105922,2708204,2401602,2204006,"Francinópolis PI","Japi RN","Montes Altos MA","Mogeiro PB"
3120870,1505494,2206670,2403509,2514453,2206050,2204105,"Francisco Ayres PI","Curral de Dentro MG","Palestina do Pará PA","Morro do Chapéu do Piauí PI"
2207405,2210201,2917102,2508307,2703908,2205102,2204154,"Francisco Macedo PI","Palmeira do Piauí PI","São José do Piauí PI","Itororó BA"
2402501,1705607,2900603,2510659,2508604,2401859,2204204,"Francisco Santos PI","Carnaubais RN","Conceição do Tocantins TO","Aiquara BA"
2910909,2209401,2906873,2305704,2505303,2920007,2204303,"Fronteiras PI","Firmino Alves BA","Santo Antônio de Lisboa PI","Capim Grosso BA"
2207777,1507102,2411502,2917904,2205599,2208700,2204352,"Geminiano PI","Patos do Piauí PI","São Caetano de Odivelas PA","Santo Antônio RN"
2919959,1504976,2925501,1712405,1302108,1706506,2204402,"Gilbués PI","Maetinga BA","Nova Ipixuna PA","Prado BA"
3305307,3147501,1600105,4107546,4106555,3109451,2204501,"Guadalupe PI","São Sebastião do Alto RJ","Passabém MG","Amapá AP"
2209971,1503408,2601805,2205151,2907301,2505352,2204550,"Guaribas PI","São João do Arraial PI","Inhangapi PA","Betânia PE"
2308807,2301851,2310902,2407005,2311264,2310951,2204600,"Hugo Napoleão PI","Moraújo CE","Banabuiú CE","Piquet Carneiro CE"
2505402,2921401,2107308,2104628,2918506,2500106,2204659,"Ilha Grande PI","Desterro PB","Mirangaba BA","Nova Iorque MA"
2515930,2920452,2304954,2909703,2303600,2311504,2204709,"Inhuma PI","Sertãozinho PB","Mansidão BA","Guaiúba CE"
2926103,1703826,2309805,2402105,2106805,2101251,2204808,"Ipiranga do Piauí PI","Retirolândia BA","Cachoeirinha TO","Pacoti CE"
4110078,2802304,3161601,1100338,4314068,1200708,2204907,"Isaías Coelho PI","Imbaú PR","Frei Paulo SE","São Geraldo da Piedade MG"
2801207,2200251,2600906,2800209,2603702,2901957,2205003,"Itainópolis PI","Canindé de São Francisco SE","Alagoinha do Piauí PI","Amaraji PE"
2508307,2203107,2917102,2210201,2207405,2204154,2205102,"Itaueira PI","Lagoa Seca PB","Cristino Castro PI","Itororó BA"
2406304,1503408,2907004,2209971,2204550,2202604,2205151,"Jacobina do Piauí PI","Lagoa de Pedras RN","Inhangapi PA","Cardeal da Silva BA"
2804508,2514503,2916807,1200302,2602605,2608008,2205201,"Jaicós PI","Nossa Senhora da Glória SE","São José de Piranhas PB","Itarantim BA"
2307809,2613602,2912400,2926301,2303808,2301505,2205250,"Jardim do Mulato PI","Marco CE","São José do Egito PE","Ibipeba BA"
2110807,2206100,2913804,2208908,2906402,2916856,2205276,"Jatobá do Piauí PI","São Félix de Balsas MA","Matias Olímpio PI","Ipecaetá BA"
3153301,3136579,2413409,2406403,2202109,2806206,2205300,"Jerumenha PI","Presidente Kubitschek MG","Josenópolis MG","Serra Negra do Norte RN"
2406502,2905503,1600253,2922052,2203230,2300705,2205359,"João Costa PI","Lagoa Nova RN","Caldeirão Grande BA","Itaubal AP"
2709202,2916856,2409506,2301604,2703759,2405900,2205409,"Joaquim Pires PI","Traipu AL","Itatim BA","Pedra Grande RN"
3165552,2903508,2924801,2500809,2501302,2929701,2205458,"Joca Marques PI","Setubinha MG","Belo Campo BA","Piritiba BA"
2921708,2111722,2102101,2918803,2807105,2917904,2205508,"José de Freitas PI","Morro do Chapéu BA","Satubinha MA","Brejo MA"
1600253,2922052,2515971,2703403,2205359,2905503,2205516,"Juazeiro do Piauí PI","Itaubal AP","Mulungu do Morro BA","Sobrado PB"
2205854,3108503,2612471,2106409,2609709,2310902,2205524,"Júlio Borges PI","Madeiro PI","Botumirim MG","Santa Cruz da Baixa Verde PE"
2512002,2201770,2511509,2602704,2513109,2508554,2205532,"Jurema PI","Pocinhos PB","Boa Hora PI","Pilar PB"
1200385,2112001,2516805,2802205,2501203,2516151,2205540,"Lagoinha do Piauí PI","Plácido de Castro AC","Tasso Fragoso MA","Triunfo PB"
2504405,2100154,2911006,2701803,2510204,2107902,2205557,"Lagoa Alegre PI","Conceição PB","Água Doce do Maranhão MA","Floresta Azul BA"
2104081,2925956,2924306,2500700,2209658,2907558,2205565,"Lagoa do Barro do Piauí PI","Fernando Falcão MA","Rafael Jambeiro BA","Piatã BA"
2210391,2208205,2104404,2901908,2915205,2918456,2205573,"Lagoa de São Francisco PI","São Miguel do Fidalgo PI","Pio Ix PI","Gonçalves Dias MA"
3152170,2510402,2914208,2511509,2210052,2409332,2205581,"Lagoa do Piauí PI","Ponto dos Volantes MG","Olho D'Água PB","Irajuba BA"
2411502,2207777,2204352,2917904,1507102,2111722,2205599,"Lagoa do Sítio PI","Santo Antônio RN","Patos do Piauí PI","Geminiano PI"
2203800,2800704,2404200,2515401,2200509,2102754,2205607,"Landri Sales PI","Flores do Piauí PI","Brejo Grande SE","Goianinha RN"
1304260,2516003,1506112,2925006,2612307,2603702,2205706,"Luís Correia PI","Uarini AM","Solânea PB","Quatipuru PA"
2705507,2603504,2505238,2910602,2202307,2707800,2205805,"Luzilândia PI","Murici AL","Camocim de São Félix PE","Cuité de Mamanguape PB"
1303007,2106409,2929107,2612471,2205524,3170008,2205854,"Madeiro PI","Nhamundá AM","Mata Roma MA","São Felipe BA"
2919058,2411403,2925253,1711951,2203230,2202075,2205904,"Manoel Emídio PI","Lajedo do Tabocal BA","Santana do Matos RN","Ponto Novo BA"
2704005,2209757,2915700,2508307,2205102,2918555,2205953,"Marcolândia PI","Junqueiro AL","São Gonçalo do Gurguéia PI","Itamari BA"
2211605,1720101,2504074,2401800,2904050,2516755,2206001,"Marcos Parente PI","Vila Nova do Piauí PI","São Bento do Tocantins TO","Caraúbas PB"
2700904,2514453,2206670,2903607,2605608,2506103,2206050,"Massapê do Piauí PI","Belo Monte AL","São José dos Ramos PB","Morro do Chapéu do Piauí PI"
2205276,2913804,2110807,2905909,2916856,2202174,2206100,"Matias Olímpio PI","Jatobá do Piauí PI","Ipecaetá BA","São Félix de Balsas MA"
2929701,2913705,2924801,2501302,2500809,2205458,2206209,"Miguel Alves PI","Sátiro Dias BA","Inhambupe BA","Piritiba BA"
2410009,2403301,2405207,2200806,2930006,2806503,2206308,"Miguel Leão PI","Pilões RN","Encanto RN","Janduís RN"
3162450,2707107,1300029,3144656,3127800,2202539,2206357,"Milton Brandão PI","São João das Missões MG","Piranhas AL","Alvarães AM"
2300606,2209559,1718550,1507466,2210656,2100808,2206407,"Monsenhor Gil PI","Altaneira CE","São Braz do Piauí PI","Riachinho TO"
1600402,1200104,1101435,2921104,2915502,1504059,2206506,"Monsenhor Hipólito PI","Mazagão AP","Brasiléia AC","Nova União RO"
2210508,2924504,2202059,2203453,2406155,2102507,2206605,"Monte Alegre do Piauí PI","São Pedro do Piauí PI","Pindaí BA","Cabeceiras do Piauí PI"
2608453,3129657,1300060,2926202,2313203,2800407,2206654,"Morro Cabeça no Tempo PI","Lagoa do Carro PE","Ibiracatu MG","Amaturá AM"
2514453,2206050,2700904,2911857,2922805,2506103,2206670,"Morro do Chapéu do Piauí PI","São José dos Ramos PB","Massapê do Piauí PI","Belo Monte AL"
1304237,2105476,2906402,1506302,2112456,2412559,2206696,"Murici dos Portelas PI","Tonantins AM","Jenipapo dos Vieiras MA","Candeal BA"
2311355,2203206,1715259,2516706,2517001,2303956,2206704,"Nazaré do Piauí PI","Quixelô CE","Curimatá PI","Novo Jardim TO"
1506906,2411106,3136959,2106102,2408607,3149150,2206720,"Nazária PI","Santarém Novo PA","Ruy Barbosa RN","Juvenília MG"
2409506,2502003,2207959,2914208,2924058,2929404,2206753,"Nossa Senhora de Nazaré PI","Pedra Grande RN","Belém do Brejo do Cruz PB","Nova Santa Rita PI"
2800670,2201150,2900504,2508109,2907301,2511905,2206803,"Nossa Senhora dos Remédios PI","Boquim SE","Baixa Grande do Ribeiro PI","Érico Cardoso BA"
1501600,2509800,2208106,2503506,2921906,2202505,2206902,"Novo Oriente do Piauí PI","Bonito PA","Mulungu PB","Pimenteiras PI"
2931301,2210953,2706000,2401701,3125606,3139201,2206951,"Novo Santo Antônio PI","Tapiramutá BA","Tamboril do Piauí PI","Olivença AL"
2801603,2926608,2401404,2506905,2611804,2608750,2207009,"Oeiras PI","Cedro de São João SE","Ribeira do Pombal BA","Baía Formosa RN"
2410702,2210631,2920809,2601508,2933455,2202901,2207108,"Olho D'Água do Piauí PI","Riacho da Cruz RN","Sebastião Leal PI","Marcionílio Souza BA"
2101509,2905107,2906600,2102150,2200053,2706109,2207207,"Padre Marcos PI","Barão de Grajaú MA","Caém BA","Candiba BA"
1712801,2401909,2706604,2914109,2915007,2410256,2207306,"Paes Landim PI","Maurilândia do Tocantins TO","Caiçara do Rio do Vento RN","Paulo Jacinto AL"
2201309,2929370,2200251,2608701,2933174,2800209,2207355,"Pajeú do Piauí PI","Barreiras do Piauí PI","São José do Jacuípe BA","Alagoinha do Piauí PI"
2204154,2210201,2917102,2508307,2209757,2611200,2207405,"Palmeira do Piauí PI","Francisco Macedo PI","São José do Piauí PI","Itororó BA"
1301159,2202174,2202026,1702208,2900207,2913804,2207504,"Palmeirais PI","Careiro da Várzea AM","Campo Largo do Piauí PI","Buriti dos Montes PI"
2704401,1300631,2703304,2931202,1301506,2503308,2207553,"Paquetá PI","Major Isidoro AL","Beruri AM","Inhapi AL"
2410405,2106672,2910107,2110237,2903276,2111805,2207603,"Parnaguá PI","Pureza RN","Milagres do Maranhão MA","Dom Basílio BA"
3529401,3513801,2609600,3510609,3106705,3523107,2207702,"Parnaíba PI","Mauá SP","Diadema SP","Olinda PE"
1200138,3163003,1508050,1706506,2513943,2905602,2207751,"Passagem Franca do Piauí PI","Bujari AC","São José da Safira MG","Trairão PA"
2411502,2205599,2204352,2917904,2208700,2202075,2207777,"Patos do Piauí PI","Santo Antônio RN","Lagoa do Sítio PI","Geminiano PI"
2919009,2706422,2514107,2209658,2915205,1303304,2207793,"Pau D'Arco do Piauí PI","Lajedinho BA","Pariconha AL","São João do Tigre PB"
2932606,2932101,2202083,2201988,1506609,2917300,2207801,"Paulistana PI","Urandi BA","Ubaíra BA","Cajueiro da Praia PI"
2512721,1718501,2703502,2411601,2208502,2919108,2207850,"Pavussu PI","Pedro Régis PB","Recursolândia TO","Jacuípe AL"
2803005,2910503,2613206,2924405,2201507,2917805,2207900,"Pedro Ii PI","Itabaianinha SE","Entre Rios BA","São João PE"
2301257,2308906,3146552,2806503,2603926,2930006,2207934,"Pedro Laurentino PI","Ararendá CE","Morrinhos CE","Pai Pedro MG"
2924058,2914208,2409506,2301604,2210052,2508208,2207959,"Nova Santa Rita PI","Pé de Serra BA","Irajuba BA","Pedra Grande RN"
3305554,3306008,5221858,2203909,3509205,3522406,2208007,"Picos PI","Seropédica RJ","Três Rios RJ","Valparaíso de Goiás GO"
2505501,2206902,1501600,1505650,2202117,2918753,2208106,"Pimenteiras PI","Vista Serrana PB","Novo Oriente do Piauí PI","Bonito PA"
2205573,2104404,2210391,2915205,3126950,2901908,2208205,"Pio Ix PI","Lagoa de São Francisco PI","Gonçalves Dias MA","São Miguel do Fidalgo PI"
1200351,2102036,2900405,2700201,2603801,2504157,2208304,"Piracuruca PI","Marechal Thaumaturgo AC","Bom Jesus das Selvas MA","Água Fria BA"
2903904,2610905,2104800,2515302,2908408,2708600,2208403,"Piripiri PI","Bom Jesus da Lapa BA","Pesqueira PE","Grajaú MA"
1300904,1718501,2512721,2501500,2203859,1507474,2208502,"Porto PI","Canutama AM","Recursolândia TO","Pedro Régis PB"
2210938,2202737,2408953,2200277,2616001,2926806,2208551,"Porto Alegre do Piauí PI","Sussuapara PI","Coivaras PI","Rio do Fogo RN"
2507606,2911402,2203255,2916609,2406601,2609105,2208601,"Prata do Piauí PI","Juarez Távora PB","Glória BA","Curralinhos PI"
